Date,Open,High,Low,Close,Adj Close,Volume
2021-11-30,,,,,,
2021-12-01,79.55000305175781,80.45999908447266,78.22000122070312,78.26000213623047,77.87444305419922,2427300.0
2021-12-02,79.2699966430664,81.45999908447266,78.94999694824219,80.79000091552734,80.39197540283203,2993600.0
2021-12-03,81.73999786376953,83.08000183105469,81.63999938964844,82.5999984741211,82.19306182861328,3070800.0
2021-12-06,83.4000015258789,84.87000274658203,83.27999877929688,83.4800033569336,83.0687255859375,2744500.0
2021-12-07,83.48999786376953,84.8499984741211,83.43000030517578,83.97000122070312,83.55631256103516,1874300.0
2021-12-08,84.33999633789062,84.97000122070312,83.44000244140625,83.52999877929688,83.11847686767578,2074700.0
2021-12-09,83.37999725341797,84.4000015258789,82.51000213623047,83.75,83.33739471435547,3182200.0
2021-12-10,84.25,84.55000305175781,83.56999969482422,84.11000061035156,83.69562530517578,1973200.0
2021-12-13,83.72000122070312,85.38999938964844,83.22000122070312,84.93000030517578,84.51158142089844,2564400.0
2021-12-14,85.25,86.43000030517578,84.8499984741211,85.75,85.32754516601562,3078000.0
2021-12-15,85.77999877929688,86.26000213623047,85.02999877929688,85.91000366210938,85.48675537109375,1892800.0
2021-12-16,86.4000015258789,86.95999908447266,85.80999755859375,86.19999694824219,85.77532196044922,1821900.0
2021-12-17,86.30000305175781,86.62000274658203,85.38999938964844,85.43000030517578,85.00911712646484,3392500.0
2021-12-20,84.70999908447266,85.12999725341797,83.98999786376953,84.83999633789062,84.4220199584961,1721600.0
2021-12-21,85.0,85.68000030517578,84.56999969482422,85.2699966430664,84.84990692138672,1548700.0
2021-12-22,85.1500015258789,85.52999877929688,84.56999969482422,84.93000030517578,84.51158142089844,1599600.0
2021-12-23,85.20999908447266,85.75,84.94000244140625,85.22000122070312,84.80015563964844,1182200.0
2021-12-27,85.08999633789062,86.16000366210938,84.91999816894531,86.16000366210938,85.73552703857422,726000.0
2021-12-28,85.94000244140625,86.69999694824219,85.94000244140625,86.66999816894531,86.24301147460938,960600.0
2021-12-29,86.66999816894531,86.81999969482422,86.19999694824219,86.41999816894531,85.9942398071289,975500.0
2021-12-30,86.61000061035156,86.75,86.06999969482422,86.31999969482422,85.89473724365234,752600.0
2021-12-31,86.4000015258789,87.5,86.2699966430664,87.16000366210938,86.73059844970703,1258500.0
2022-01-03,86.87999725341797,87.83000183105469,86.16000366210938,87.80000305175781,87.36744689941406,1781700.0
2022-01-04,88.20999908447266,89.9800033569336,88.11000061035156,89.54000091552734,89.09886932373047,3471400.0
2022-01-05,90.0,91.11000061035156,89.6500015258789,89.72000122070312,89.27798461914062,2289900.0
2022-01-06,90.33999633789062,91.4800033569336,89.81999969482422,90.83999633789062,90.39246368408203,2135200.0
2022-01-07,90.80999755859375,91.69000244140625,90.3499984741211,91.01000213623047,90.56163024902344,1751500.0
2022-01-10,91.44999694824219,91.81999969482422,90.22000122070312,90.7699966430664,90.32280731201172,2050000.0
2022-01-11,91.58999633789062,91.80000305175781,89.30000305175781,90.98999786376953,90.5417251586914,2027000.0
2022-01-12,90.79000091552734,91.05000305175781,90.06999969482422,90.75,90.30290985107422,1680300.0
2022-01-13,91.30999755859375,93.2699966430664,91.19000244140625,93.20999908447266,92.75078582763672,2218400.0
2022-01-14,92.73999786376953,94.05999755859375,92.58000183105469,93.76000213623047,93.29808044433594,2076600.0
2022-01-18,93.43000030517578,94.08999633789062,91.94999694824219,93.72000122070312,93.2582778930664,2507200.0
2022-01-19,93.4800033569336,93.80999755859375,92.44999694824219,92.70999908447266,92.25325012207031,1880400.0
2022-01-20,92.23999786376953,92.33999633789062,90.25,90.45999908447266,90.01433563232422,2142700.0
2022-01-21,91.16999816894531,91.16999816894531,89.5199966430664,89.93000030517578,89.48694610595703,3056200.0
2022-01-24,89.55000305175781,90.88999938964844,88.19999694824219,90.6500015258789,90.20339965820312,2760200.0
2022-01-25,90.33000183105469,90.86000061035156,89.16999816894531,90.29000091552734,89.84517669677734,1837600.0
2022-01-26,90.41000366210938,92.22000122070312,89.77999877929688,90.58000183105469,90.13375091552734,2513300.0
2022-01-27,91.06999969482422,92.77999877929688,89.37999725341797,90.0199966430664,89.57649993896484,1811100.0
