Date,Open,High,Low,Close,Adj Close,Volume
2022-02-01,406.55999755859375,409.3599853515625,391.3699951171875,406.3399963378906,406.3399963378906,385800
2022-02-02,411.0,416.69000244140625,408.7300109863281,414.5,414.5,498600
2022-02-03,398.739990234375,410.3299865722656,391.69000244140625,393.1600036621094,393.1600036621094,502500
2022-02-04,390.6600036621094,404.1600036621094,386.92999267578125,400.1199951171875,400.1199951171875,289700
2022-02-07,401.1300048828125,410.489990234375,392.7099914550781,396.95001220703125,396.95001220703125,317200
2022-02-08,397.1000061035156,406.8800048828125,392.989990234375,405.6000061035156,405.6000061035156,420900
2022-02-09,410.95001220703125,424.6000061035156,407.8599853515625,422.80999755859375,422.80999755859375,363800
2022-02-10,411.0799865722656,426.42999267578125,404.8399963378906,407.2900085449219,407.2900085449219,534900
2022-02-11,440.67999267578125,467.17999267578125,420.5199890136719,424.2900085449219,424.2900085449219,1540900
2022-02-14,420.69000244140625,439.1700134277344,410.8699951171875,433.32000732421875,433.32000732421875,747200
2022-02-15,441.6700134277344,482.45001220703125,441.6700134277344,479.2699890136719,479.2699890136719,978300
2022-02-16,471.7799987792969,489.29998779296875,463.0199890136719,487.57000732421875,487.57000732421875,507300
2022-02-17,476.07000732421875,490.79998779296875,460.54998779296875,461.8800048828125,461.8800048828125,457000
2022-02-18,463.2699890136719,466.75,448.55999755859375,457.3500061035156,457.3500061035156,525900
2022-02-22,451.6300048828125,464.6700134277344,444.4200134277344,450.1099853515625,450.1099853515625,284900
2022-02-23,455.1600036621094,459.5199890136719,429.1499938964844,431.4100036621094,431.4100036621094,438500
2022-02-24,415.6400146484375,455.6300048828125,412.42999267578125,455.1400146484375,455.1400146484375,549700
2022-02-25,453.25,462.739990234375,444.95001220703125,461.44000244140625,461.44000244140625,351300
2022-02-28,457.45001220703125,460.5400085449219,446.4800109863281,458.70001220703125,458.70001220703125,394300
2022-03-01,455.17999267578125,460.6400146484375,432.1700134277344,436.6000061035156,436.6000061035156,553500
2022-03-02,441.25,459.2300109863281,441.25,453.45001220703125,453.45001220703125,375800
2022-03-03,455.6300048828125,455.6300048828125,429.7799987792969,430.0,430.0,511200
2022-03-04,425.8699951171875,427.8800048828125,407.3500061035156,413.7799987792969,413.7799987792969,453469
