Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,81.98999786376953,84.23999786376953,81.83999633789062,82.22000122070312,81.69380950927734,1372500
2021-12-02,82.29000091552734,83.94999694824219,82.29000091552734,83.2300033569336,82.69734954833984,1263500
2021-12-03,83.69000244140625,85.04000091552734,82.88999938964844,85.02999877929688,84.48582458496094,1273500
2021-12-06,85.9000015258789,87.38999938964844,85.76000213623047,85.94000244140625,85.38999938964844,1244600
2021-12-07,85.38999938964844,86.95999908447266,85.05999755859375,86.52999877929688,86.52999877929688,1202500
2021-12-08,86.75,87.5,86.3499984741211,86.79000091552734,86.79000091552734,1052600
2021-12-09,86.80999755859375,87.23999786376953,86.2300033569336,86.69999694824219,86.69999694824219,1164100
2021-12-10,87.05000305175781,87.77999877929688,86.70999908447266,87.23999786376953,87.23999786376953,756500
2021-12-13,87.29000091552734,88.44999694824219,87.18000030517578,87.95999908447266,87.95999908447266,940400
2021-12-14,88.1500015258789,88.33999633789062,87.11000061035156,87.19000244140625,87.19000244140625,1521300
2021-12-15,87.63999938964844,88.44999694824219,87.44999694824219,88.43000030517578,88.43000030517578,1282900
2021-12-16,88.2699966430664,89.4000015258789,88.08999633789062,88.66000366210938,88.66000366210938,1442800
2021-12-17,88.4000015258789,88.69999694824219,86.08000183105469,86.41000366210938,86.41000366210938,2589200
2021-12-20,85.83000183105469,86.61000061035156,84.87000274658203,86.4000015258789,86.4000015258789,1503300
2021-12-21,86.81999969482422,87.75,86.2300033569336,87.18000030517578,87.18000030517578,2172300
2021-12-22,86.97000122070312,87.41000366210938,86.5,87.05999755859375,87.05999755859375,1054800
2021-12-23,87.05999755859375,87.80000305175781,86.83999633789062,87.0199966430664,87.0199966430664,922200
2021-12-27,87.19999694824219,87.56999969482422,86.83999633789062,87.55000305175781,87.55000305175781,909300
2021-12-28,87.44000244140625,88.44000244140625,87.44000244140625,88.41999816894531,88.41999816894531,780500
2021-12-29,88.05000305175781,89.08999633789062,88.05000305175781,88.91000366210938,88.91000366210938,1112800
2021-12-30,89.05000305175781,89.44999694824219,88.5999984741211,89.05999755859375,89.05999755859375,921200
2021-12-31,88.94999694824219,89.45999908447266,88.44000244140625,89.01000213623047,89.01000213623047,726100
