Date,Open,High,Low,Close,Adj Close,Volume
2022-02-01,179.77000427246094,180.75,177.94000244140625,180.1300048828125,180.1300048828125,898600
2022-02-02,180.77999877929688,182.75999450683594,180.57000732421875,182.3800048828125,182.3800048828125,821900
2022-02-03,180.22000122070312,181.0,177.86000061035156,178.02999877929688,178.02999877929688,641600
2022-02-04,177.74000549316406,180.86000061035156,177.25999450683594,178.6199951171875,178.6199951171875,820000
2022-02-07,180.66000366210938,181.0,178.0,178.58999633789062,178.58999633789062,891600
2022-02-08,177.77000427246094,178.52000427246094,174.67999267578125,177.86000061035156,177.86000061035156,727300
2022-02-09,180.08999633789062,182.7100067138672,178.1999969482422,179.64999389648438,179.64999389648438,989100
2022-02-10,176.49000549316406,180.61000061035156,175.67999267578125,177.17999267578125,177.17999267578125,858000
2022-02-11,177.19000244140625,177.58999633789062,171.8800048828125,172.3699951171875,172.3699951171875,1100400
2022-02-14,172.63999938964844,173.58999633789062,170.75,171.92999267578125,171.92999267578125,952600
2022-02-15,174.97999572753906,176.33999633789062,174.25,175.0399932861328,175.0399932861328,785800
2022-02-16,174.47000122070312,175.52999877929688,173.22999572753906,174.66000366210938,174.66000366210938,678100
2022-02-17,173.8699951171875,174.1300048828125,171.6199951171875,171.8800048828125,171.8800048828125,722200
2022-02-18,171.82000732421875,173.22000122070312,170.17999267578125,171.5399932861328,171.5399932861328,1563800
2022-02-22,168.52000427246094,171.75999450683594,168.3300018310547,168.97000122070312,168.97000122070312,1060700
2022-02-23,170.1699981689453,171.61000061035156,167.6199951171875,168.19000244140625,168.19000244140625,875500
2022-02-24,161.30999755859375,170.9600067138672,161.0,170.19000244140625,170.19000244140625,1201800
2022-02-25,170.86000061035156,173.2100067138672,170.4499969482422,172.72000122070312,172.72000122070312,954600
2022-02-28,170.6199951171875,172.75999450683594,169.58999633789062,171.14999389648438,171.14999389648438,1089000
2022-03-01,170.99000549316406,172.1300048828125,168.9600067138672,169.99000549316406,169.99000549316406,773600
2022-03-02,171.3699951171875,173.72999572753906,170.47999572753906,172.07000732421875,172.07000732421875,773900
2022-03-03,173.2899932861328,173.7100067138672,171.08999633789062,172.47999572753906,172.47999572753906,577600
2022-03-04,171.47999572753906,171.67999267578125,169.1199951171875,171.52999877929688,171.52999877929688,1139300
2022-03-07,171.32000732421875,172.0,168.07000732421875,168.3699951171875,168.3699951171875,1221000
2022-03-08,167.25999450683594,168.92990112304688,162.44000244140625,165.0,165.0,1582205
