Date,Open,High,Low,Close,Adj Close,Volume
2022-02-01,119.73999786376953,122.05999755859375,118.87000274658203,121.70999908447266,121.70999908447266,5404100
2022-02-02,120.94000244140625,121.66000366210938,119.0,120.11000061035156,120.11000061035156,4355300
2022-02-03,118.87000274658203,119.22000122070312,114.86000061035156,115.43000030517578,115.43000030517578,4387200
2022-02-04,114.58000183105469,115.04000091552734,111.55999755859375,113.76000213623047,113.76000213623047,5869800
2022-02-07,114.30000305175781,115.70999908447266,112.61000061035156,114.0999984741211,114.0999984741211,2542800
2022-02-08,113.0,113.29000091552734,110.02999877929688,111.45999908447266,111.45999908447266,3830200
2022-02-09,113.58999633789062,115.13999938964844,111.87999725341797,114.98999786376953,114.98999786376953,2817300
2022-02-10,113.45999908447266,116.2699966430664,112.80000305175781,113.69000244140625,113.69000244140625,2799500
2022-02-11,113.80000305175781,115.20999908447266,111.20999908447266,111.91999816894531,111.91999816894531,3070700
2022-02-14,112.08999633789062,112.73999786376953,110.66999816894531,111.5,111.5,4129000
2022-02-15,103.66000366210938,107.88999938964844,100.83999633789062,102.8499984741211,102.8499984741211,9586900
2022-02-16,102.62000274658203,104.58000183105469,98.95999908447266,100.43000030517578,100.43000030517578,6925000
2022-02-17,99.55000305175781,101.19999694824219,97.36000061035156,97.56999969482422,97.56999969482422,4239700
2022-02-18,96.62000274658203,97.81999969482422,94.91000366210938,95.63999938964844,95.63999938964844,5164300
2022-02-22,94.61000061035156,96.30000305175781,94.44999694824219,95.41000366210938,95.41000366210938,3723400
2022-02-23,95.38999938964844,95.86000061035156,92.0999984741211,92.25,92.25,5550700
2022-02-24,91.41999816894531,95.91999816894531,90.4800033569336,95.77999877929688,95.77999877929688,7766700
2022-02-25,95.52999877929688,97.66999816894531,94.58999633789062,96.94000244140625,96.94000244140625,2825000
2022-02-28,95.62000274658203,96.56999969482422,94.02999877929688,95.2300033569336,95.2300033569336,5721400
2022-03-01,94.94000244140625,96.1500015258789,93.30999755859375,93.66999816894531,93.66999816894531,6172300
2022-03-02,93.75,96.18000030517578,92.91000366210938,95.25,95.25,4502600
2022-03-03,96.12000274658203,96.12000274658203,92.36000061035156,92.66999816894531,92.66999816894531,3813200
2022-03-04,91.70999908447266,92.6500015258789,89.25,90.47000122070312,90.47000122070312,3319200
2022-03-07,90.25,90.7300033569336,87.05000305175781,87.11000061035156,87.11000061035156,3241100
2022-03-08,86.12999725341797,88.47000122070312,85.0,86.25,86.25,4620100
2022-03-09,88.19999694824219,92.22000122070312,88.375,91.9800033569336,91.9800033569336,5046878
