Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,219.89999389648438,221.57000732421875,215.61000061035156,215.63999938964844,215.63999938964844,592800
2021-12-02,215.5800018310547,221.88999938964844,215.5,220.6300048828125,220.6300048828125,397800
2021-12-03,221.77000427246094,221.77000427246094,216.77999877929688,219.57000732421875,219.57000732421875,271200
2021-12-06,220.57000732421875,226.08999633789062,220.13999938964844,225.49000549316406,225.49000549316406,525700
2021-12-07,227.72000122070312,230.92999267578125,226.5,228.32000732421875,228.32000732421875,375100
2021-12-08,228.36000061035156,231.82000732421875,227.97999572753906,230.58999633789062,230.58999633789062,299800
2021-12-09,229.99000549316406,233.14999389648438,229.35000610351562,232.3699951171875,232.3699951171875,448000
2021-12-10,232.82000732421875,235.44000244140625,229.02000427246094,229.7899932861328,229.7899932861328,265000
2021-12-13,229.82000732421875,230.91000366210938,227.58999633789062,230.02000427246094,230.02000427246094,413100
2021-12-14,228.0800018310547,229.8000030517578,224.80999755859375,226.8300018310547,226.8300018310547,406200
2021-12-15,228.1300048828125,229.39999389648438,224.97000122070312,229.05999755859375,229.05999755859375,375700
2021-12-16,230.0800018310547,232.85000610351562,229.32000732421875,230.89999389648438,230.89999389648438,543200
2021-12-17,231.49000549316406,235.9499969482422,229.8300018310547,232.5399932861328,232.5399932861328,873600
2021-12-20,230.5,230.72000122070312,222.5500030517578,226.77999877929688,226.77999877929688,552800
2021-12-21,227.42999267578125,231.3300018310547,225.8699951171875,231.2100067138672,231.2100067138672,296300
2021-12-22,231.80999755859375,235.14999389648438,231.24000549316406,234.83999633789062,234.83999633789062,294600
2021-12-23,235.1199951171875,242.33999633789062,234.88999938964844,241.07000732421875,241.07000732421875,520700
2021-12-27,242.0500030517578,245.19000244140625,241.17999267578125,244.97999572753906,244.97999572753906,264900
2021-12-28,244.97999572753906,245.44000244140625,243.22000122070312,243.7899932861328,243.7899932861328,199000
2021-12-29,244.1199951171875,244.75,241.49000549316406,242.32000732421875,242.32000732421875,285600
2021-12-30,243.4600067138672,245.82000732421875,241.4199981689453,245.1699981689453,245.1699981689453,308500
2021-12-31,244.8300018310547,245.05999755859375,242.91000366210938,243.41000366210938,243.41000366210938,212200
2022-01-03,243.11000061035156,243.75999450683594,239.6699981689453,242.57000732421875,242.57000732421875,351600
2022-01-04,242.8800048828125,248.3000030517578,242.61000061035156,245.16000366210938,245.16000366210938,478200
2022-01-05,244.82000732421875,245.61000061035156,238.8699951171875,238.91000366210938,238.91000366210938,554000
2022-01-06,239.16000366210938,241.5,235.85000610351562,238.4600067138672,238.4600067138672,459900
2022-01-07,237.22999572753906,238.0500030517578,232.8000030517578,234.80999755859375,234.80999755859375,416900
2022-01-10,233.22000122070312,233.77999877929688,227.5,231.52000427246094,231.52000427246094,476800
2022-01-11,231.77999877929688,234.92999267578125,228.88999938964844,234.75,234.75,465900
2022-01-12,235.7899932861328,243.33999633789062,235.49000549316406,241.67999267578125,241.67999267578125,718000
2022-01-13,240.52999877929688,241.99000549316406,234.58999633789062,234.85000610351562,234.85000610351562,387000
2022-01-14,233.13999938964844,235.99000549316406,232.42999267578125,234.52000427246094,234.52000427246094,425000
2022-01-18,231.42999267578125,231.9600067138672,227.74000549316406,230.3800048828125,230.3800048828125,398600
2022-01-19,231.07000732421875,236.2100067138672,231.07000732421875,231.86000061035156,231.86000061035156,470100
2022-01-20,232.91000366210938,237.85000610351562,226.50999450683594,226.85000610351562,226.85000610351562,660100
2022-01-21,226.3699951171875,230.32000732421875,224.3800048828125,227.67999267578125,227.67999267578125,511700
2022-01-24,224.49000549316406,224.9600067138672,217.1199951171875,224.2899932861328,224.2899932861328,554800
2022-01-25,220.9600067138672,223.3000030517578,217.13999938964844,221.11000061035156,221.11000061035156,379700
2022-01-26,222.22999572753906,224.6999969482422,216.39999389648438,218.1199951171875,218.1199951171875,438300
2022-01-27,219.66000366210938,220.9499969482422,211.99000549316406,215.16000366210938,215.16000366210938,604200
2022-01-28,215.36000061035156,220.02999877929688,212.27999877929688,219.85000610351562,219.85000610351562,371800
2022-01-31,220.25999450683594,224.8000030517578,219.72999572753906,224.39999389648438,224.39999389648438,376200
2022-02-01,224.77000427246094,225.92999267578125,222.72000122070312,225.63999938964844,225.63999938964844,434100
2022-02-02,225.5,228.82000732421875,224.27000427246094,228.64999389648438,228.64999389648438,476700
2022-02-03,227.14999389648438,228.60000610351562,225.6199951171875,228.3000030517578,228.3000030517578,404200
2022-02-04,226.72000122070312,229.27999877929688,225.10000610351562,225.94000244140625,225.94000244140625,456400
2022-02-07,224.85000610351562,228.39999389648438,224.85000610351562,226.8699951171875,226.8699951171875,493900
2022-02-08,225.74000549316406,231.52999877929688,224.57000732421875,230.69000244140625,230.69000244140625,678100
2022-02-09,235.88999938964844,244.72000122070312,234.1300048828125,237.35000610351562,237.35000610351562,849700
2022-02-10,234.42999267578125,238.58999633789062,232.14999389648438,233.2100067138672,233.2100067138672,588300
2022-02-11,233.0800018310547,234.63999938964844,228.72999572753906,229.7899932861328,229.7899932861328,476100
2022-02-14,230.5,231.6999969482422,224.5399932861328,226.5500030517578,226.5500030517578,457900
2022-02-15,228.83999633789062,232.91000366210938,227.77000427246094,232.36000061035156,232.36000061035156,528600
2022-02-16,230.89999389648438,233.94000244140625,227.1199951171875,232.99000549316406,232.99000549316406,538500
