Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,86.16999816894531,88.27999877929688,86.0999984741211,86.55000305175781,86.21510314941406,2402400
2021-12-02,86.94000244140625,88.11000061035156,86.88999938964844,87.01000213623047,86.6733169555664,1672400
2021-12-03,87.62999725341797,88.56999969482422,87.0999984741211,88.54000091552734,88.19739532470703,1223700
2021-12-06,89.04000091552734,90.44999694824219,88.79000091552734,90.11000061035156,89.76132202148438,2080600
2021-12-07,90.1500015258789,90.29000091552734,87.04000091552734,87.83000183105469,87.49014282226562,2459100
2021-12-08,87.83999633789062,89.0199966430664,87.83999633789062,88.6500015258789,88.30697631835938,961100
2021-12-09,88.69999694824219,89.0,88.12999725341797,88.72000122070312,88.37670135498047,937300
2021-12-10,89.0,90.63999938964844,88.80000305175781,90.51000213623047,90.15977478027344,1577700
2021-12-13,90.45999908447266,93.66999816894531,90.2699966430664,93.05999755859375,92.69990539550781,2184100
2021-12-14,93.26000213623047,93.62000274658203,91.55000305175781,91.58000183105469,91.22563171386719,2068800
2021-12-15,91.62000274658203,92.68000030517578,91.37000274658203,92.20999908447266,91.85319519042969,1927300
2021-12-16,91.94999694824219,95.06999969482422,91.52999877929688,94.66000366210938,94.29371643066406,2154700
2021-12-17,94.6500015258789,96.27999877929688,93.87000274658203,94.12000274658203,93.75580596923828,3505400
2021-12-20,93.51000213623047,94.16000366210938,92.8499984741211,93.91000366210938,93.54662322998047,1630700
2021-12-21,93.52999877929688,93.69000244140625,91.80000305175781,93.0199966430664,92.6600570678711,2081800
2021-12-22,93.16000366210938,93.47000122070312,92.29000091552734,93.38999938964844,93.02862548828125,786700
2021-12-23,93.47000122070312,93.63999938964844,93.0,93.02999877929688,92.6700210571289,692600
2021-12-27,93.05999755859375,94.1500015258789,93.02999877929688,94.12999725341797,93.76576232910156,1049000
2021-12-28,94.08000183105469,94.97000122070312,93.7300033569336,94.95999908447266,94.5925521850586,804100
2021-12-29,95.04000091552734,95.95999908447266,94.86000061035156,95.62000274658203,95.25,836400
2021-12-30,95.69999694824219,95.81999969482422,94.97000122070312,95.56999969482422,95.56999969482422,601800
2021-12-31,95.76000213623047,96.81999969482422,95.56999969482422,96.61000061035156,96.61000061035156,880100
2022-01-03,96.0999984741211,96.20999908447266,94.72000122070312,95.81999969482422,95.81999969482422,1633800
2022-01-04,95.68000030517578,96.7699966430664,94.8499984741211,96.5,96.5,1434700
2022-01-05,96.54000091552734,97.80000305175781,96.54000091552734,96.91999816894531,96.91999816894531,1155500
2022-01-06,97.12999725341797,98.08999633789062,96.30000305175781,96.48999786376953,96.48999786376953,1115700
2022-01-07,96.27999877929688,97.05999755859375,95.83999633789062,96.04000091552734,96.04000091552734,1276000
2022-01-10,96.12000274658203,96.25,93.68000030517578,94.62000274658203,94.62000274658203,2271200
2022-01-11,94.8499984741211,95.20999908447266,93.19999694824219,95.20999908447266,95.20999908447266,1432300
2022-01-12,95.02999877929688,95.4000015258789,94.1500015258789,95.37000274658203,95.37000274658203,1170100
2022-01-13,95.55999755859375,95.8499984741211,94.94000244140625,95.51000213623047,95.51000213623047,1327200
2022-01-14,95.31999969482422,96.62000274658203,94.72000122070312,96.3499984741211,96.3499984741211,1670800
2022-01-18,95.80000305175781,97.69999694824219,95.51000213623047,97.47000122070312,97.47000122070312,2246100
2022-01-19,95.41000366210938,97.12999725341797,95.30000305175781,96.05999755859375,96.05999755859375,1618200
2022-01-20,95.94000244140625,96.79000091552734,95.16000366210938,95.33999633789062,95.33999633789062,1620700
2022-01-21,96.05999755859375,96.94000244140625,95.37000274658203,95.70999908447266,95.70999908447266,1252700
2022-01-24,95.62999725341797,96.41000366210938,92.44000244140625,94.16999816894531,94.16999816894531,1947000
2022-01-25,93.55000305175781,94.30999755859375,92.0,93.0199966430664,93.0199966430664,1663700
2022-01-26,92.55999755859375,93.91999816894531,91.44000244140625,91.94000244140625,91.94000244140625,2074700
2022-01-27,96.7699966430664,99.1500015258789,96.12999725341797,98.19999694824219,98.19999694824219,3162100
2022-01-28,98.1500015258789,98.4000015258789,96.1500015258789,98.2300033569336,98.2300033569336,2449500
2022-01-31,98.11000061035156,100.37999725341797,97.81999969482422,100.30999755859375,100.30999755859375,3451000
2022-02-01,100.4800033569336,100.93000030517578,99.04000091552734,100.48999786376953,100.48999786376953,2321500
2022-02-02,100.80000305175781,102.01000213623047,100.5,101.66000366210938,101.66000366210938,1271700
2022-02-03,102.0,103.76000213623047,101.77999877929688,102.9000015258789,102.9000015258789,1432000
2022-02-04,102.36000061035156,103.04000091552734,101.19000244140625,101.7300033569336,101.7300033569336,1721100
2022-02-07,102.05999755859375,102.30999755859375,101.19000244140625,101.88999938964844,101.88999938964844,1347100
2022-02-08,102.37999725341797,102.80000305175781,101.77999877929688,102.44000244140625,102.44000244140625,935400
2022-02-09,102.7699966430664,103.16999816894531,101.9800033569336,102.30000305175781,102.30000305175781,1785100
2022-02-10,102.16999816894531,102.69000244140625,100.2300033569336,100.44000244140625,100.44000244140625,1416600
2022-02-11,100.87999725341797,101.66000366210938,100.37000274658203,100.75,100.75,1322600
2022-02-14,100.95999908447266,101.31999969482422,99.30000305175781,100.4000015258789,100.4000015258789,1117300
2022-02-15,100.66000366210938,101.29000091552734,99.62999725341797,100.12000274658203,100.12000274658203,1247000
2022-02-16,100.04000091552734,100.52999877929688,97.58000183105469,98.38999938964844,98.38999938964844,1593000
2022-02-17,98.81999969482422,98.81999969482422,97.69000244140625,98.08000183105469,98.08000183105469,1415000
2022-02-18,97.91999816894531,98.56999969482422,96.8499984741211,97.79000091552734,97.79000091552734,2235600
